3    17042696    ASSAULT/BATTERY MISD.    7/20/17 0:00    37.863679, -122.26963
3768    17051783    ASSAULT/BATTERY MISD.    8/31/17 0:00
3779    17043202    ASSAULT/BATTERY MISD.    7/25/17 0:00    37.870948, -122.27733
3782    17055377    ROBBERY    9/13/17 0:00
3799    17051647    ROBBERY    8/27/17 0:00
3806    17037584    ROBBERY    6/29/17 0:00    37.863292, -122.256293
3812    17037724    MISSING ADULT    6/30/17 0:00    37.848152, -122.275807
3814    17020004    MISSING ADULT    4/7/17 0:00    37.874489, -122.271072
3815    17039404    ASSAULT/BATTERY MISD.    7/8/17 0:00    37.863611, -122.317566
3829    17034461    MISSING ADULT    6/15/17 0:00    37.858525, -122.266906
3830    17053457    ROBBERY    9/6/17 0:00    37.8659, -122.251095
3834    17051167    ASSAULT/BATTERY FEL.    8/28/17 0:00    37.851944, -122.28349
3857    17027090    ASSAULT/BATTERY FEL.    5/13/17 0:00    37.869839, -122.252365
3875    17019066    ASSAULT/BATTERY MISD.    4/5/17 0:00    37.855964, -122.283114
3905    17056018    MISSING JUVENILE    9/16/17 0:00    37.87057, -122.298525
3907    17049831    ROBBERY    8/23/17 0:00    37.862085, -122.281175
3914    17052235    GUN/WEAPON    9/1/17 0:00    37.871884, -122.270752
3922    17041172    ASSAULT/BATTERY MISD.    7/15/17 0:00    37.855964, -122.283114
3927    17053105    ASSAULT/BATTERY FEL.    9/5/17 0:00    37.869096, -122.270137
3928    17036619    ASSAULT/BATTERY MISD.    6/25/17 0:00    37.865791, -122.26751
3934    17056806    MISSING ADULT    9/20/17 0:00    37.876963, -122.265591
3946    17056639    ROBBERY    9/19/17 0:00    37.856416, -122.269069
3953    17028803    ASSAULT/BATTERY FEL.    5/21/17 0:00    37.878124, -122.27141
3957    17053350    ROBBERY    9/6/17 0:00    37.854732, -122.26898
3967    17057382    ASSAULT/BATTERY MISD.    9/22/17 0:00    37.866025, -122.258623
3972    17029206    ASSAULT/BATTERY MISD.    5/23/17 0:00    37.865009, -122.258767
3974    17048814    MISSING ADULT    7/30/17 0:00    37.868641, -122.29415
3975    17022686    ROBBERY    4/23/17 0:00    37.88015, -122.297446
3976    17040704    ASSAULT/BATTERY MISD.    7/13/17 0:00    37.852956, -122.266195
3983    17019958    ROBBERY    4/10/17 0:00    37.879787, -122.272745
3987    17027231    ROBBERY    5/14/17 0:00    37.867717, -122.249901
3990    17027788    ROBBERY    5/16/17 0:00    37.88015, -122.297446
3994    17044494    GUN/WEAPON    7/27/17 0:00    37.868574, -122.270415
3999    17040479    ASSAULT/BATTERY MISD.    7/12/17 0:00    37.869973, -122.270557
4000    17050410    ROBBERY    8/25/17 0:00    37.871828, -122.270516
4004    17056178    MISSING ADULT    9/8/17 0:00    37.871167, -122.268285
4007    17029594    ASSAULT/BATTERY MISD.    5/19/17 0:00    37.868785, -122.272701
4014    17034054    ROBBERY    6/14/17 0:00    37.870396, -122.281585
4019    17024435    ASSAULT/BATTERY MISD.    5/1/17 0:00    37.861573, -122.257452
4022    17054346    ROBBERY    9/9/17 0:00    37.869363, -122.268028
4024    17022681    ROBBERY    4/23/17 0:00    37.871167, -122.268285
4026    17043174    ASSAULT/BATTERY FEL.    7/24/17 0:00    37.873876, -122.268523
4038    17042522    ASSAULT/BATTERY MISD.    7/21/17 0:00    37.868714, -122.259189
4060    17019098    ASSAULT/BATTERY MISD.    4/6/17 0:00    37.878734, -122.289653
4075    17022421    ASSAULT/BATTERY FEL.    4/22/17 0:00    37.859416, -122.281845
4080    17019797    ROBBERY    4/9/17 0:00    37.863811, -122.267412
4091    17029078    ROBBERY    5/22/17 0:00    37.859195, -122.261915
4092    17022857    ROBBERY    4/24/17 0:00    37.867816, -122.258994
4094    17029310    ROBBERY    5/23/17 0:00    37.871167, -122.268285
4095    17027175    ASSAULT/BATTERY MISD.    5/13/17 0:00    37.873687, -122.268616
4098    17036964    ASSAULT/BATTERY FEL.    6/26/17 0:00    37.853603, -122.283961
4101    17022221    THEFT FROM PERSON    4/21/17 0:00    37.88015, -122.297446
4109    17023248    ROBBERY    4/26/17 0:00    37.862927, -122.258784
4136    17043625    ASSAULT/BATTERY MISD.    7/27/17 0:00
4143    17019969    ASSAULT/BATTERY MISD.    4/10/17 0:00    37.854286, -122.271015
4152    17033078    ROBBERY    6/9/17 0:00    37.871167, -122.268285
4153    17032287    ASSAULT/BATTERY FEL.    6/6/17 0:00    37.868722, -122.259123
4156    17027596    ROBBERY    5/15/17 0:00    37.869324, -122.250947
4169    17037404    ASSAULT/BATTERY MISD.    6/28/17 0:00    37.868714, -122.259189
4171    17024618    ASSAULT/BATTERY FEL.    5/2/17 0:00    37.863611, -122.317566
4172    17020462    THEFT FROM PERSON    4/13/17 0:00    37.869363, -122.268028
4177    17056319    ASSAULT/BATTERY MISD.    9/18/17 0:00    37.87551, -122.291424
4184    17032202    MISSING JUVENILE    6/5/17 0:00    37.87304, -122.289659
4187    17020924    ASSAULT/BATTERY MISD.    4/15/17 0:00
4198    17034128    ASSAULT/BATTERY MISD.    6/14/17 0:00    37.869385, -122.28953
4202    17028442    ROBBERY    5/19/17 0:00    37.874095, -122.288542
4210    17021796    ROBBERY    4/19/17 0:00    37.848752, -122.271331
4211    17033711    ASSAULT/BATTERY MISD.    6/11/17 0:00    37.867513, -122.26127
4213    17018893    ASSAULT/BATTERY MISD.    4/4/17 0:00    37.856121, -122.26876
4217    17038278    GUN/WEAPON    7/2/17 0:00    37.873865, -122.300777
4219    17020257    ASSAULT/BATTERY FEL.    4/12/17 0:00    37.877951, -122.271395
4228    17023369    ROBBERY    4/27/17 0:00    37.857869, -122.248398
4231    17037326    ROBBERY    6/28/17 0:00    37.851038, -122.252448
4253    17033428    ROBBERY    6/10/17 0:00
4269    17043634    ROBBERY    7/27/17 0:00    37.869067, -122.292043
4297    17037497    ROBBERY    6/29/17 0:00    37.869685, -122.272804
4298    17026875    MISSING ADULT    5/12/17 0:00    37.865711, -122.25389
4299    17056255    ASSAULT/BATTERY FEL.    9/17/17 0:00    37.875531, -122.304855
4300    17047884    ROBBERY    8/15/17 0:00    37.868641, -122.29415
4301    17018751    ASSAULT/BATTERY FEL.    4/4/17 0:00    37.869096, -122.270137
4310    17042778    ASSAULT/BATTERY MISD.    7/23/17 0:00    37.868714, -122.259189
4332    17048398    ASSAULT/BATTERY MISD.    8/17/17 0:00    37.873454, -122.27209
4334    17052274    GUN/WEAPON    9/2/17 0:00    37.868273, -122.295963
4346    17044585    ASSAULT/BATTERY MISD.    7/31/17 0:00    37.866761, -122.258779
4348    17058640    ASSAULT/BATTERY MISD.    9/28/17 0:00    37.871828, -122.270516
4350    17022328    GUN/WEAPON    4/22/17 0:00    37.867723, -122.298406
4369    17044885    MISSING ADULT    7/17/17 0:00    37.861511, -122.29681
4374    17045199    MISSING ADULT    8/3/17 0:00    37.863977, -122.267307
4383    17055500    THEFT FROM PERSON    9/14/17 0:00    37.869363, -122.268028
4394    17023660    ASSAULT/BATTERY FEL.    4/28/17 0:00    37.894536, -122.272056
4406    17032189    ASSAULT/BATTERY MISD.    6/5/17 0:00    37.873687, -122.268616
4418    17038815    THEFT FROM PERSON    7/5/17 0:00    37.873885, -122.266332
4426    17021406    ASSAULT/BATTERY FEL.    4/15/17 0:00
4430    17032773    ROBBERY    6/8/17 0:00    37.865772, -122.267643
4431    17021761    ROBBERY    4/19/17 0:00    37.881004, -122.283225
4439    17030675    ASSAULT/BATTERY MISD.    5/29/17 0:00    37.870948, -122.27733
4440    17041044    ASSAULT/BATTERY FEL.    7/15/17 0:00    37.868103, -122.25672
4446    17036779    ROBBERY    6/25/17 0:00    37.855026, -122.266475
4448    17040542    ASSAULT/BATTERY MISD.    7/13/17 0:00    37.868164, -122.256314
4451    17048376    GUN/WEAPON    8/17/17 0:00    37.871171, -122.267718
4460    17033885    ASSAULT/BATTERY MISD.    6/13/17 0:00    37.866981, -122.302083
4461    17026387    ASSAULT/BATTERY MISD.    5/3/17 0:00    37.868785, -122.272701
4464    17043627    ROBBERY    7/27/17 0:00    37.881957, -122.269551
4499    17038155    GUN/WEAPON    7/2/17 0:00    37.85405, -122.236429
4509    17046382    ASSAULT/BATTERY MISD.    8/8/17 0:00    37.866025, -122.258623
4512    17046954    ASSAULT/BATTERY FEL.    8/10/17 0:00    37.870308, -122.26805
4517    17047988    ROBBERY    8/15/17 0:00    37.868281, -122.300102
4529    17031301    MISSING ADULT    5/10/17 0:00    37.869691, -122.27849
4531    17056561    ASSAULT/BATTERY MISD.    9/19/17 0:00    37.867176, -122.267802
4533    17018833    ROBBERY    4/5/17 0:00    37.867852, -122.258699
4579    17020537    ROBBERY    4/13/17 0:00    37.866935, -122.265772
4584    17042409    ASSAULT/BATTERY MISD.    7/21/17 0:00    37.85959, -122.28701
4595    17029418    ASSAULT/BATTERY MISD.    5/24/17 0:00    37.870652, -122.27958
4601    17021726    ASSAULT/BATTERY MISD.    4/19/17 0:00    37.848606, -122.279588
4611    17032193    ASSAULT/BATTERY MISD.    6/5/17 0:00    37.865945, -122.250471
4624    17040264    ASSAULT/BATTERY MISD.    7/11/17 0:00    37.862777, -122.276571
4625    17058163    ASSAULT/BATTERY FEL.    9/20/17 0:00    37.865491, -122.310065
4657    17057305    MISSING ADULT    9/21/17 0:00    37.870213, -122.293749
4659    17056584    ASSAULT/BATTERY FEL.    9/13/17 0:00
4666    17052506    ASSAULT/BATTERY MISD.    9/2/17 0:00    37.867948, -122.250664
4669    17042260    GUN/WEAPON    7/20/17 0:00    37.854787, -122.280118
4670    17053467    ROBBERY    9/6/17 0:00
4672    17045926    ROBBERY    8/6/17 0:00    37.86331, -122.316113
4679    17034631    THEFT FROM PERSON    6/16/17 0:00    37.869363, -122.268028
4699    17039033    ASSAULT/BATTERY FEL.    7/6/17 0:00    37.871246, -122.274991
4705    17035356    ASSAULT/BATTERY MISD.    6/19/17 0:00    37.857409, -122.268473
4711    17055927    MISSING ADULT    9/15/17 0:00    37.873885, -122.266332
4712    17041430    ROBBERY    7/16/17 0:00    37.862763, -122.262639
4713    17032943    ASSAULT/BATTERY MISD.    6/8/17 0:00    37.867212, -122.281739
4722    17046130    MISSING ADULT    7/4/17 0:00    37.849321, -122.27977
4728    17054974    THEFT FROM PERSON    9/12/17 0:00    37.880266, -122.269032
4738    17041637    ROBBERY    7/17/17 0:00    37.893213, -122.280436
4740    17058463    ASSAULT/BATTERY MISD.    9/27/17 0:00    37.869312, -122.254314
4742    17024481    ASSAULT/BATTERY MISD.    5/1/17 0:00    37.869973, -122.270557
4753    17043750    ROBBERY    7/27/17 0:00
4774    17040063    MISSING ADULT    7/10/17 0:00    37.848152, -122.275807
4780    17041977    ASSAULT/BATTERY MISD.    7/19/17 0:00    37.872106, -122.268405
4781    17030455    ASSAULT/BATTERY FEL.    5/28/17 0:00    37.860686, -122.278337
4783    17048106    ASSAULT/BATTERY MISD.    8/16/17 0:00    37.867513, -122.26127
4790    17023019    ROBBERY    4/25/17 0:00    37.863811, -122.267412
4796    17046657    MISSING JUVENILE    8/7/17 0:00    37.87304, -122.289659
4801    17030779    ASSAULT/BATTERY MISD.    5/30/17 0:00    37.873454, -122.27209
4802    17040961    ASSAULT/BATTERY FEL.    7/14/17 0:00    37.863373, -122.296893
4821    17032881    ROBBERY    6/8/17 0:00    37.862085, -122.281175
4838    17031638    ASSAULT/BATTERY MISD.    6/3/17 0:00    37.856111, -122.260248
4839    17051393    ASSAULT/BATTERY MISD.    8/29/17 0:00    37.865009, -122.258767
4842    17029974    ASSAULT/BATTERY MISD.    5/18/17 0:00    37.856111, -122.260248
4857    17026234    MISSING ADULT    5/9/17 0:00    37.869448, -122.281783
4859    17019006    ROBBERY    4/5/17 0:00    37.866288, -122.298344
4863    17020807    ROBBERY    4/14/17 0:00    37.8667, -122.267614
4875    17022039    ROBBERY    4/20/17 0:00    37.865141, -122.265441
4878    17035940    ROBBERY    6/22/17 0:00    37.868714, -122.259189
4881    17047870    ROBBERY    8/15/17 0:00    37.847908, -122.277685
4889    17029483    ASSAULT/BATTERY MISD.    5/24/17 0:00    37.864714, -122.274572
4897    17044730    ASSAULT/BATTERY MISD.    8/1/17 0:00    37.860926, -122.269532
4905    17029196    ROBBERY    5/23/17 0:00
4908    17057632    ASSAULT/BATTERY MISD.    9/23/17 0:00    37.870308, -122.26805
4923    17024007    GUN/WEAPON    4/29/17 0:00    37.85922, -122.289035
4932    17029367    ASSAULT/BATTERY MISD.    5/24/17 0:00    37.869685, -122.272804
4935    17039067    ROBBERY    7/6/17 0:00    37.879708, -122.297995
4950    17054775    ASSAULT/BATTERY MISD.    9/11/17 0:00    37.869685, -122.272804
4963    17048769    ASSAULT/BATTERY FEL.    8/19/17 0:00    37.855026, -122.266475
4967    17033314    ROBBERY    6/10/17 0:00    37.853552, -122.291561
4986    17039007    ROBBERY    7/6/17 0:00    37.871268, -122.30106
4997    17047029    ASSAULT/BATTERY FEL.    8/11/17 0:00    37.873885, -122.266332
5000    17045188    ASSAULT/BATTERY FEL.    8/3/17 0:00    37.855523, -122.266529
5013    17039298    THEFT FROM PERSON    7/7/17 0:00    37.870308, -122.26805
5029    17050663    ASSAULT/BATTERY MISD.    8/26/17 0:00    37.866508, -122.261057
5030    17021852    ROBBERY    4/20/17 0:00    37.852136, -122.273695
5031    17040780    ASSAULT/BATTERY MISD.    7/14/17 0:00    37.868103, -122.25672
5068    17046021    ASSAULT/BATTERY MISD.    8/6/17 0:00    37.871828, -122.270516
5083    17051055    ASSAULT/BATTERY FEL.    8/28/17 0:00    37.852402, -122.278728
5091    17050379    ASSAULT/BATTERY MISD.    8/25/17 0:00    37.856484, -122.268624
5096    17040055    ROBBERY    7/10/17 0:00    37.864535, -122.262993
5101    17036646    ASSAULT/BATTERY MISD.    6/25/17 0:00    37.870308, -122.26805
5111    17020104    MISSING JUVENILE    4/11/17 0:00    37.857099, -122.263785
5119    17045493    ROBBERY    8/4/17 0:00    37.879165, -122.302305
5120    17053206    ASSAULT/BATTERY MISD.    9/5/17 0:00    37.863443, -122.256304
5126    17025597    ASSAULT/BATTERY MISD.    5/6/17 0:00    37.870289, -122.29843
5165    17018918    ASSAULT/BATTERY MISD.    4/5/17 0:00    37.850345, -122.270911
5175    17050828    ASSAULT/BATTERY MISD.    8/27/17 0:00    37.881957, -122.269551
5178    17041279    ROBBERY    7/16/17 0:00    37.869385, -122.28953
5180    17020730    ASSAULT/BATTERY MISD.    4/14/17 0:00    37.877417, -122.300713
5200    17037957    ASSAULT/BATTERY FEL.    6/30/17 0:00    37.850541, -122.286037
5211    17038384    MISSING JUVENILE    7/2/17 0:00
5215    17030165    ASSAULT/BATTERY MISD.    5/27/17 0:00    37.868512, -122.26781
5216    17057291    ROBBERY    9/21/17 0:00    37.880227, -122.26936
5224    17024024    ROBBERY    4/30/17 0:00    37.855684, -122.263491
5231    17053465    ASSAULT/BATTERY MISD.    9/6/17 0:00    37.869363, -122.268028
5258    17027451    ASSAULT/BATTERY FEL.    5/15/17 0:00    37.86487, -122.267543
5268    17020913    ROBBERY    4/15/17 0:00    37.849747, -122.277907
5292    17044457    MISSING JUVENILE    7/30/17 0:00    37.87304, -122.289659
5300    17039252    ASSAULT/BATTERY MISD.    7/7/17 0:00    37.870231, -122.299624
5317    17051329    ROBBERY    8/29/17 0:00    37.868281, -122.300102
5321    17055666    ROBBERY    9/15/17 0:00    37.871167, -122.268285
5333    17053173    ROBBERY    9/5/17 0:00    37.885058, -122.278416
5334    17043710    THEFT FROM PERSON    7/27/17 0:00    37.868714, -122.259189
5339    17053645    ASSAULT/BATTERY MISD.    9/1/17 0:00    37.851339, -122.286349
5340    17027649    ASSAULT/BATTERY MISD.    5/16/17 0:00    37.88024, -122.306387
5354    17026159    ASSAULT/BATTERY MISD.    5/9/17 0:00    37.871167, -122.268285
5356    17054183    ASSAULT/BATTERY MISD.    9/9/17 0:00    37.854286, -122.271015
5364    17030193    ROBBERY    5/27/17 0:00    37.879653, -122.299139
5389    17035938    ASSAULT/BATTERY MISD.    6/22/17 0:00    37.86529, -122.264364
5396    17033942    ROBBERY    6/13/17 0:00    37.86211, -122.253551
5400    17045035    ASSAULT/BATTERY MISD.    8/2/17 0:00    37.8719, -122.268389
5402    17041843    ROBBERY    7/18/17 0:00    37.86077, -122.285323
5405    17049021    ROBBERY    8/20/17 0:00    37.867717, -122.249901
5408    17020946    ASSAULT/BATTERY MISD.    4/15/17 0:00    37.870603, -122.270612
5419    17021314    ASSAULT/BATTERY MISD.    4/17/17 0:00    37.868574, -122.270415
5424    17023270    ROBBERY    4/26/17 0:00    37.867176, -122.267802
5444    17023803    ASSAULT/BATTERY MISD.    4/29/17 0:00    37.869839, -122.252365
5453    17048454    ROBBERY    8/17/17 0:00    37.874537, -122.263862
5454    17023602    ASSAULT/BATTERY FEL.    4/15/17 0:00
5458    17034119    ASSAULT/BATTERY FEL.    6/14/17 0:00    37.866981, -122.302083
5465    17026968    ASSAULT/BATTERY MISD.    5/13/17 0:00    37.865748, -122.253396
5476    17026183    THEFT FROM PERSON    5/9/17 0:00    37.857409, -122.268473
5487    17036370    GUN/WEAPON    6/24/17 0:00    37.86317, -122.259572
5505    17027357    ASSAULT/BATTERY FEL.    5/14/17 0:00    37.855435, -122.259841
5514    17053009    ROBBERY    9/5/17 0:00    37.849672, -122.278231
5520    17020027    GUN/WEAPON    4/10/17 0:00    37.848834, -122.277899
5529    17041291    ASSAULT/BATTERY MISD.    7/16/17 0:00    37.865121, -122.258455
5539    17022802    ASSAULT/BATTERY MISD.    4/24/17 0:00    37.869385, -122.28953
5545    17033272    ASSAULT/BATTERY MISD.    6/10/17 0:00    37.856111, -122.260248
5554    17022971    ASSAULT/BATTERY MISD.    4/25/17 0:00    37.854442, -122.277107
5557    17030546    MISSING ADULT    5/29/17 0:00    37.861265, -122.26698
5559    17049739    ASSAULT/BATTERY FEL.    8/23/17 0:00    37.871167, -122.268285
5566    17055249    ASSAULT/BATTERY MISD.    9/13/17 0:00    37.860225, -122.269453
5585    17050508    GUN/WEAPON    8/26/17 0:00    37.858646, -122.292392
5588    17048992    MISSING ADULT    8/19/17 0:00    37.848152, -122.275807
5597    17026800    ROBBERY    5/12/17 0:00    37.865797, -122.252741
5605    17051029    ASSAULT/BATTERY MISD.    8/28/17 0:00    37.873687, -122.268616
5611    17054866    ROBBERY    9/6/17 0:00    37.855964, -122.283114
5617    17030919    ROBBERY    5/30/17 0:00    37.855651, -122.255006
5630    17023446    MISSING ADULT    4/25/17 0:00    37.853552, -122.268286
5639    17032872    ASSAULT/BATTERY MISD.    6/8/17 0:00    37.878112, -122.269114
5645    17040094    ASSAULT/BATTERY MISD.    7/11/17 0:00    37.868641, -122.29415
